listing_id	id	reviewer_id
1594219	16579950	1806233
1593939	16581266	18165688
3258386	16582925	6977262
2746782	16585008	18362444
1392332	16585868	18410850
1305009	16586072	16153612
3653575	16587372	18493309
573942	16588646	1648509
2110357	16589049	8875421
1905473	16589568	4982727
3676779	16591031	18295911
2865992	16591119	10955646
3582883	16592147	3362828
1806899	16594195	6962389
2980762	16596756	2831964
522287	16598437	18877484
3282000	16598453	8751405
1084046	16598999	12939834
3697351	16599250	1778973
609701	16600993	11740338
397117	16601754	12405558
1048798	16602761	13165139
1377812	16603068	13344894
496074	16603746	13575849
2203983	16604540	5651472
170273	16604834	13571637
793629	16605362	14058185
47196	16605384	10922639
1984962	16606646	14802962
2027236	16607747	14599747
1455269	16607912	15197900
2935486	16608044	15286832
1684236	16608196	13141105
38545	16608550	15425425
1799255	16608752	15481444
479653	16608892	15527158
3004007	16610688	2458409
2710274	16611607	4497955
3143175	16612781	482303
1602488	16615528	15555278
1167507	16616088	16526411
1427103	16617008	8259077
1277033	16618348	16947948
606297	16619296	17156954
1429904	16620096	1782738
2110357	16620849	17315076
3354614	16621729	15541586
815017	16622015	4913233
2191633	16622900	13484669
1171574	16623106	12882593
817115	16623226	2253492
3498114	16624712	17600441
3146212	16624827	17655338
258571	16625409	17427577
3293438	16625902	1663083
3258585	16625978	8599437
2804399	16626646	17795311
533443	16626997	17433878
3038772	16627204	17829593
2037250	16627366	17737488
3200646	16629622	17984061
1483944	16630355	6953537
637710	16631334	12086226
3552523	16632895	4088399
3422894	16634206	5677829
3626497	16635564	18229037
2955782	16636115	1604986
1815472	16636165	15868574
3531616	16636339	928930
1772119	16636349	12460774
3061918	16636499	17834355
2075094	16639646	18112400
670056	16639950	18660978
882274	16640401	1535197
762029	16640561	11867895
3697351	16643841	6452709
3344977	16646072	18990955
3380159	16646339	14868038
674113	16646489	13586491
193371	16648841	5374310
481220	16649232	11772300
107046	16649677	11708189
580182	16649956	12374132
1974131	16650068	12481389
841049	16650198	12559315
1321090	16650918	12938955
1950446	16651212	12094730
706385	16651220	10113170
2197982	16651473	13377580
387079	16652516	5776472
92835	16652671	4074781
2399736	16653219	14189264
1623894	16654395	13756736
1256892	16655064	6475297
491958	16656299	6792583
5682	16656701	15365633
47491	16657302	6251615
1758935	16658447	2630353
826436	16660653	4673537
19623	16662446	16501574
2693700	16662913	16549432
3053237	16663083	16441737
2755730	16663273	8954491
3040278	16666374	6696173
3050140	16666598	1030968
1003890	16667162	15027914
4291	16667350	17076034
1715582	16668343	2777414
794633	16669131	4394332
2989758	16669384	715361
1428687	16669805	17346510
486829	16670301	2943961
649243	16670905	14766407
1260259	16671485	17480394
3403858	16671523	16287121
153967	16672041	17082888
1204142	16673698	17531416
1301535	16674720	17764771
2746782	16675037	4983096
231097	16675057	17791423
84030	16675117	17761128
2935486	16675800	17792666
1790020	16675834	17133765
282934	16676506	17735304
2249292	16677147	2622104
1214306	16678352	5903545
535300	16679313	18065454
63733	16682122	18209201
1107845	16682304	18267774
1351716	16683459	14248699
3168651	16683477	4441105
1956094	16683541	14689513
1484651	16683668	17923696
3354761	16684255	18364331
3424991	16684497	17588342
1145941	16686123	9061573
365550	16686411	5308687
1898511	16686493	3064407
988176	16687457	18200427
2652941	16687651	6412778
2486612	16687663	4514077
3582883	16687798	13378837
2822984	16689123	5722284
3697351	16692049	3712040
3544953	16695502	4526453
2526405	16696525	19010307
3673011	16696545	3756310
533443	16696555	7557049
2027236	16696886	9376693
1307898	16699160	8990238
1223644	16699641	11020912
340706	16699980	6753914
1159111	16700402	10036532
1246769	16700719	4423305
609701	16700785	11688525
53867	16702203	11166641
103466	16703775	5550258
619366	16703839	13442311
2481869	16704466	13702662
241032	16705296	13497562
808811	16705775	779874
2027236	16706570	13920001
1023693	16706660	13873268
260613	16707598	2199831
1494828	16708412	1822055
365550	16708746	7227879
674113	16708750	14994243
1983713	16709215	15083283
769213	16710059	15266874
958475	16711228	15542959
11012	16712546	4062309
2737012	16713309	15694034
1815304	16714180	10225086
748526	16714340	1400390
3124383	16715645	13524667
2978929	16716988	16343760
143580	16718751	1665832
856550	16718787	14833465
1090307	16719199	16673150
3022564	16719960	15834679
119103	16720599	12333947
3333971	16721048	16864838
2373176	16721578	16883161
3120652	16722487	213943
63308	16723715	13044939
1758935	16724303	7903201
1593939	16724783	17214240
3316219	16725335	17248407
2032805	16725419	17135754
835149	16728543	5268838
2386589	16729506	652957
2197982	16731944	4411590
2110357	16732398	15721114
696004	16732602	17785030
10385	16732648	13960822
3498114	16733555	4349653
1147349	16734296	7133872
447488	16735289	17891667
1772119	16736093	18000407
2197168	16736719	18041536
1826155	16737483	17217100
3354614	16738117	7650772
3146212	16738164	9269608
3344977	16739064	18168584
975179	16742491	129944
3582883	16743558	17288817
1980395	16744661	15488176
746380	16744995	18605580
529090	16746290	18171292
1171574	16746358	11342624
1750681	16747442	18504010
2486612	16747626	18234788
449602	16747647	5963683
3615614	16747917	2316605
3329962	16748645	18413939
3679617	16748651	18279958
3052151	16748824	1661685
2612025	16749404	18840523
3254956	16749406	18840535
1305009	16749514	17616856
1747184	16750167	18871051
1851863	16753238	18951255
3604904	16755350	12270626
2897897	16759756	3667562
904057	16761063	11532485
769213	16761527	2048635
794633	16762829	12930245
817115	16762949	4746922
1214306	16763531	13323489
25002	16764049	415745
1048798	16766771	14699622
2868006	16766817	14715355
1709737	16766946	2742518
2112625	16767590	14125635
977722	16767978	12365823
365550	16768538	13508392
1525972	16769190	14611463
2923529	16769253	2744518
3040278	16770345	703915
1566487	16771538	14150281
219532	16771608	1291376
3031415	16772681	5237762
2149219	16772933	2380968
841274	16773313	15966761
1427103	16773411	15913042
3144597	16774251	16245938
2686624	16775231	353965
2197982	16775629	16504537
2130652	16776898	16703018
488268	16777338	7448809
3258585	16778373	13582110
3333971	16778750	1822055
637710	16778782	13188401
835149	16779514	1118591
2746782	16780595	665856
557126	16782226	13853941
1954452	16782545	17313053
1260259	16782895	6170790
206781	16783047	17361134
611500	16783896	17388466
2392869	16784402	4099223
1944596	16785675	590762
2605975	16785880	13740672
430453	16786148	7680
3505739	16786789	2356762
1652097	16788406	16763071
1602488	16790120	17893167
1633986	16792127	17651888
3282000	16793422	3579152
2710274	16794805	9365489
2399736	16795736	18140768
3422894	16797230	14342397
3534444	16797302	18284266
3535171	16799384	786836
3544953	16801380	8334992
3673759	16801598	305982
3615614	16801840	17073101
3673011	16802170	13378837
2865992	16802246	18700187
363064	16802519	3245906
3676779	16803631	2696510
1301535	16806003	4349653
975179	16809259	13413905
777159	16809309	18929131
2298775	16811851	16260473
1107845	16815230	4145077
3582883	16815461	9862218
2249292	16815797	17841171
1349175	16817292	9479285
1377812	16818869	9469668
1171574	16821521	366304
92835	16821887	13044273
63308	16821911	12939372
1204142	16822425	13194548
2508065	16822679	12295934
973859	16824210	13867550
506542	16827709	14863947
935671	16828909	9058472
1163345	16829724	14888101
1799255	16830669	15396852
815017	16831410	7608364
2614387	16832182	15690939
2481189	16832503	226821
1538865	16834207	16101387
794633	16835592	9466322
3096191	16836413	9812010
1214316	16836956	16444718
180939	16838304	12510550
1806899	16840383	16883421
1328159	16841748	13445135
2110357	16842944	6545291
3303857	16843339	2819272
1198884	16844047	12318642
2071305	16844252	11238947
1097520	16844744	17248324
613020	16846241	17430913
3394338	16846823	3812649
3208330	16847189	13932812
1301535	16848117	363753
1428687	16848788	2300265
3143175	16849429	13584908
1980283	16850760	3430626
649243	16851304	271925
3487824	16851472	3056272
1220816	16852213	8652962
3258585	16853447	1028326
3424991	16853917	13013806
447523	16855809	12513761
3246706	16856059	18103948
1984962	16856170	18109567
254340	16856332	18121229
1920477	16859838	14323697
573942	16860438	17939304
777159	16866057	11392235
3657819	16867890	16720467
2075094	16868911	18758400
2710274	16869159	17086407
3061918	16869925	7974889
670021	16870585	9390140
1925661	16870653	16058006
486829	16871307	18403195
1851863	16872509	8614940
3689416	16872521	17979763
30712	16874367	5080184
3386862	16874541	3807648
1340668	16874655	19142801
3642289	16878024	9649598
3739681	16879173	5576024
3766055	16879603	19308605
175576	16880863	11188733
2060441	16881207	11486226
1494828	16882051	625595
2303981	16883093	12669930
890677	16883199	12766153
11012	16883636	409979
1427103	16885817	13874900
241032	16888486	6607983
1978743	16890402	5089719
2211594	16890750	5638675
2882641	16891209	15322991
1145941	16891640	7184298
1483944	16892362	13867978
1623894	16892662	14449109
2897897	16892868	15563119
719233	16892970	15615903
794633	16893322	15417040
258571	16893478	279046
481220	16893813	1101873
1023693	16894277	15793593
9596	16895496	3270997
1071843	16896650	245297
2693700	16897076	1931827
3158243	16897205	15808265
692671	16898645	16396983
3123041	16899374	3244322
1732441	16899392	148418
25002	16900274	1715690
53867	16902563	37728
2710274	16902603	10088275
3270492	16902790	6603858
1063855	16903104	16775533
1696194	16903878	16823851
1214306	16905201	17004706
2628010	16905633	2343315
1956094	16905711	7154780
1602488	16906948	7230095
2593176	16908859	11355911
3022564	16908873	17267060
696004	16910281	17367367
3293438	16911568	1402794
2652941	16912161	16182550
1090307	16913065	17524821
3344977	16913676	9123366
3254956	16914364	2897522
2391699	16916887	96949
677266	16918250	16927619
937370	16918286	17548142
3416217	16919037	17780782
2386589	16920758	17837169
3052151	16921006	3731243
3424114	16921328	17717276
1386306	16923936	14432328
3146212	16927806	3219746
1539476	16927830	18166492
2352218	16929379	6858699
1758935	16929530	3598570
3534444	16930812	11430693
815017	16931688	11163716
3143227	16931808	7981469
3594885	16931898	7978992
3505739	16932241	18343614
3653575	16935747	4584603
1561256	16937528	9450597
3673759	16937804	18662249
2923529	16942792	18769282
1831338	16945014	18902013
3656508	16945496	11614174
1840671	16947377	18689684
3679617	16948335	1831659
1806899	16948711	1300134
777159	16949552	19017708
3561237	16954251	16719488
447523	16955987	19142366
3686556	16957906	7994582
1048798	16964870	5190581
3766055	16967005	1922748
1307898	16968119	7635487
217142	16968381	1534678
394408	16969062	11563665
1747184	16969362	11872991
1321090	16970059	11601274
706385	16970165	12592317
2238105	16970956	5885920
1974131	16971956	8920845
1882316	16973010	13818723
1684236	16973090	8283049
2486612	16973170	10095509
1148517	16973683	13970557
958475	16974090	1118156
107046	16974507	14379802
1622794	16974746	14470865
47196	16974937	14489605
1450262	16975608	14487583
1349175	16976119	14563885
43373	16977241	5847414
3031415	16978515	9581668
835149	16979270	15539301
5682	16979408	15651137
219532	16980366	15752901
2755730	16980622	15871360
1537246	16980947	7054457
2731253	16981009	15944341
544433	16982265	9892237
973859	16984059	15563496
3050140	16984570	16395386
1940787	16984785	16388888
856550	16984849	6819816
3040278	16985457	10526725
1826155	16986644	14456238
808811	16986810	16638637
1956553	16987012	4252837
282934	16987064	16755072
3316219	16987716	16479245
1566487	16988078	16837838
430453	16988342	12489680
143580	16988812	9520237
1799255	16990533	16926054
2260626	16990583	17056436
1277033	16991407	17205480
3209633	16991603	16874302
3319386	16992944	17310637
1599856	16993018	17167565
488268	16993080	9215263
1118153	16994534	8591317
3449059	16996389	17600893
3498114	16997248	14798390
3238295	16998362	17723333
365550	16998668	17741359
1763809	16999434	17787512
1545801	16999794	17310966
3354761	17001242	10896167
3487824	17001648	17849552
1593991	17002106	11063541
3424991	17002108	17939170
2197168	17002126	184251
2865992	17004445	8998185
2352218	17004590	104584
4291	17005389	12133182
1060467	17005459	18099259
2413338	17005944	3333722
841049	17007177	18201186
1214316	17007667	18225597
190984	17009279	1110524
2068301	17009630	18277169
1009838	17011538	1969601
3422894	17011647	18285139
3615614	17013873	18399519
2818420	17014759	16720001
3657819	17014903	10547933
143704	17014994	18332663
2822984	17016323	1810197
3676779	17016878	18514672
3697351	17016978	18840641
746380	17017465	18349704
3303978	17017852	1643458
1758935	17019530	18948177
3563218	17022575	5492918
815017	17023850	4668126
3168651	17025228	5235003
449602	17027398	10862562
3120652	17032648	13112041
3768742	17033411	222969
356608	17036028	6121461
904057	17036136	12061824
491958	17036714	12518118
2130652	17037681	10919568
609701	17037930	13074374
606297	17038764	10737931
2033191	17039024	202006
1856970	17039535	14172009
942490	17039618	14078943
619366	17040573	13713362
1651324	17040737	14634487
92835	17041956	205858
175576	17043233	6370523
2746782	17043834	15692688
859467	17044435	15868439
2481869	17044479	15895015
1815304	17044838	15960644
2825852	17045182	16013718
674113	17045394	3391670
2614387	17045970	2515458
1204142	17046191	580374
176678	17049843	5890742
1602488	17050368	12879360
1090307	17050918	7017804
1623894	17050920	16932764
3303376	17052894	17269187
10695	17053233	16534603
80188	17053829	358689
3158210	17053899	6626317
86185	17054113	17350738
315120	17055173	16945188
3463245	17055796	1516137
3123041	17056319	8595135
573942	17059056	16041812
340706	17059144	17779248
3354614	17060359	15739380
3372535	17060890	17435343
1141226	17062381	18022218
3208330	17063884	18190648
3242247	17063950	18195031
3333971	17065735	12035121
2197982	17067612	9243047
1956274	17069508	18714183
2652941	17070245	13007051
1340668	17071035	18803577
3563218	17072101	18901667
3487824	17073302	943117
533443	17073626	18590906
3061918	17075324	10287299
975179	17078305	1646461
3642289	17079966	12628828
1561256	17082219	19005678
3120652	17084865	19414218
2260626	17085710	7253162
1715582	17087616	6375111
1246769	17087750	9737429
1114695	17088293	12581250
706385	17089877	13031126
1455269	17091433	13686022
365550	17092099	7339246
555182	17093263	15110825
1146966	17094944	14551480
2989758	17095182	15780681
557126	17097560	4623396
1256892	17097638	16148135
119103	17097690	1035428
2027236	17099010	14033134
208670	17099176	16333144
1427103	17099396	4740658
3294243	17099650	14701705
53867	17099922	79001
3265292	17100214	6939664
1171574	17100992	2548468
1732441	17101314	10826187
3279728	17101318	329244
1905473	17102571	11529777
2110357	17102991	17031199
1763809	17103910	17243734
231097	17104121	17246383
3293438	17104547	13970340
3258585	17105106	10696109
1321090	17105179	11356774
826436	17105615	17443070
3403858	17105657	7459939
935671	17106398	17548142
1244053	17109513	3229431
2032805	17110090	17870225
2373176	17110697	1989959
84030	17111212	14355217
3487824	17111474	14337393
613020	17112674	18024664
226677	17113978	17845996
3535171	17114926	14824674
447488	17116717	18227698
1029680	17118111	17001757
877203	17118615	7879551
170273	17118685	18293712
3344977	17119557	18285139
430453	17119579	13045733
3697351	17121705	10801499
1110749	17122291	13568423
2037250	17122299	10364013
3200646	17122607	1579848
2486612	17122621	18660461
637710	17123011	13045575
3422894	17124410	415415
1118153	17125346	9472477
3657819	17125894	10814684
1980283	17127162	17480559
3354614	17127526	18739159
2660384	17128623	12461084
2211594	17129908	3289587
808811	17131658	19174696
2610187	17131715	19140325
3766055	17132003	8438744
1593991	17137183	19313725
674113	17137247	19468080
1277033	17137547	7340869
3316219	17137581	1691176
3563218	17138732	477381
3123632	17138849	1835253
3123632	17138863	18816952
3416217	17139107	3781182
2660384	17139254	1002779
719233	17139704	10989065
277416	17139806	4819753
25002	17141290	8998092
2486612	17141645	10473218
1974131	17142377	2054780
1950446	17142465	2436125
397117	17143948	13848505
2935486	17146860	6722932
1599856	17147095	1277900
63308	17147875	14874976
3053237	17148703	15352348
794633	17149857	6206684
2731253	17151677	16527296
882274	17152079	14815778
931154	17152835	16263523
1882316	17155589	1501018
320704	17155798	12561
5682	17156298	15745635
258571	17156613	17161294
1851863	17157112	17274274
2110357	17157154	153050
774659	17157185	17296176
817115	17158284	7189470
2130652	17160013	17596977
3498114	17161371	17715112
496074	17161622	17242997
677266	17161688	2933330
365550	17162826	17720797
1806899	17163531	17788620
2399736	17163877	17833845
3038772	17163905	3562714
1214306	17165050	18012330
2352218	17165662	17582550
2614387	17166477	17958240
2746782	17166583	17994039
2197168	17166817	4356141
1790020	17166839	3333722
3146212	17166891	5656939
1826155	17167199	17920695
1472532	17167727	18201253
533443	17168032	16479611
1566487	17169944	13232495
1539476	17170763	18361347
2955782	17172426	12929482
3487824	17172745	13169684
2818420	17173213	18741982
835149	17175083	18813080
522287	17175386	15734667
3626497	17175400	2114007
2710274	17177148	18995129
2260626	17178502	19045609
3615614	17178690	15720471
3686556	17179905	8554750
3689119	17181264	19183469
3679617	17183359	19046116
2693700	17184437	3755688
193371	17185617	17034735
746380	17185991	17038381
3653575	17186053	8290543
4291	17187882	8605544
841049	17188234	1134816
1593939	17192088	19202300
1484651	17192453	19536782
3773784	17192975	6720721
2822984	17193347	18009413
2660384	17193453	17614742
3793185	17193763	16757741
1954452	17195052	11208038
609701	17195797	11688525
995443	17196666	9290231
1764233	17196702	11920003
1428687	17197429	3172621
103466	17199651	11902626
904057	17199660	5197941
132160	17199754	14091057
544433	17200402	4303655
2809796	17200754	7834680
1758935	17201998	10955848
1159111	17202580	15316770
2994309	17203126	14857216
1623894	17203130	15397358
706385	17203168	940809
506542	17204357	3041584
794633	17204544	1730930
909102	17206242	12514452
47196	17206286	15362183
3031415	17206560	5003162
2033191	17208265	2844363
1039766	17209012	4985124
1071843	17209215	15297639
1622794	17209315	16512729
3115801	17209433	16557281
3022564	17210871	287080
3124383	17211250	16309109
1709737	17211286	2049462
3265292	17211766	16870005
619366	17213185	7495259
3258585	17216577	12660946
143580	17217862	17561763
3380159	17218388	17613212
2593263	17220770	17826630
3551668	17222119	1567396
573942	17222715	4509037
2865992	17223443	17969761
3052151	17225565	18148682
2068301	17227557	18280193
3424991	17227719	18295746
2825852	17229905	9335481
2804399	17230896	7114571
1732441	17230936	18287909
3200646	17230976	18456052
173896	17233067	18759444
1763809	17233131	1837606
3422894	17234257	4860114
3208330	17235721	1103558
3697351	17237109	16839327
3143227	17238662	1452570
2110357	17238728	13631945
1118153	17238826	18595631
3282000	17238926	19068743
190984	17240095	2774759
2486612	17240717	13325456
3463245	17243094	17894420
637710	17243206	19169795
613020	17243696	17288880
1950446	17243778	19253215
533443	17243788	8021135
3303376	17245211	18490927
1090307	17245317	19301318
975179	17245441	5205779
3768742	17246982	1489517
231097	17247194	19191156
670056	17249193	4937053
1190571	17251274	19303707
2710274	17253532	299971
2260626	17253827	2892430
1561256	17254453	15102362
3686556	17255694	8013961
63308	17258066	11166654
1820794	17258348	4846922
1150519	17258358	1994302
219532	17259515	11820573
794633	17261508	12867025
1494828	17261572	12903866
958475	17262218	13048070
1880734	17263336	594400
1349175	17263715	10547864
1684236	17263975	13620110
1097520	17264015	9726615
1511620	17264139	13687102
1651324	17264155	776725
15108	17264265	13616694
953595	17264483	13647404
2692126	17264785	13933599
1214316	17266248	12722274
1974131	17267886	14811015
585418	17268764	8648277
2995996	17272272	862835
3040278	17273269	15739615
92835	17273910	7330155
1450262	17274493	16067775
3050140	17275990	7342676
1023693	17276984	12241726
1351716	17279002	16654205
2526405	17279206	10730782
1686930	17279210	16544527
2897897	17280601	1080382
3279728	17281383	16835156
3123041	17281916	17015180
3263722	17282549	16995104
490076	17283328	16334943
365550	17283518	16596015
3394338	17283957	5015378
1432713	17283999	16580330
522287	17284725	4437983
3382533	17285133	16919488
47196	17285288	17366848
3416217	17285378	16888212
2032805	17286261	2054742
674113	17288559	17586964
189156	17288675	17595932
2027236	17289019	17655342
3303857	17290373	17735733
815017	17293276	17927678
1750681	17294686	7117893
1429904	17295333	6722743
2352218	17297178	12932928
533443	17299054	17271008
3630581	17299677	15183672
1898511	17301192	7539296
3038772	17303149	7183714
3673759	17303163	18491873
3673011	17303299	12385733
3676779	17303637	11588321
535300	17304077	1537596
260613	17304321	18688556
3303978	17305799	548426
649243	17308481	18995129
2260626	17308707	18944374
226677	17310273	18117205
3689416	17312697	9029816
315120	17312896	2780252
3319386	17313951	958094
3642289	17316784	14793043
3768626	17317062	2479220
3732103	17317244	5460591
1561256	17317968	19306790
3422894	17319086	19139905
2612025	17319886	19429213
363064	17319898	7238818
3697351	17322470	16350848
3811930	17327267	17374880
3811828	17327491	7404602
1392332	17331717	481203
1417880	17332098	8841374
2392869	17332479	2929408
53867	17332517	12843787
92835	17333851	13414032
1145941	17333983	13484359
11012	17334871	4986762
1696194	17336137	12416198
365550	17336333	5656886
143580	17336399	9645734
1622794	17336471	2205463
25002	17336551	5605852
2130652	17338004	13667632
2620429	17338485	14859897
1246769	17340342	12335913
2350464	17341761	10354458
119103	17341851	8652148
803902	17341980	15387194
2731253	17342412	716499
1566487	17343095	13886698
1758935	17343395	12851920
5682	17344057	8025339
1602488	17344591	986557
1762354	17344745	12933746
719233	17346049	16159957
2727808	17346155	9078881
637710	17347400	16354635
2614387	17347541	16388806
208670	17347591	3490227
835149	17349578	4818237
2978929	17349748	5082000
1214306	17350838	16567899
1256892	17351393	16770402
856550	17352650	16886565
3096191	17352654	16834014
3293438	17354964	9332035
506542	17355545	17176404
430453	17355769	17123842
746380	17355891	4557054
1416279	17357844	17295575
1956553	17358281	1826567
1427103	17359277	4440689
1806899	17360322	13701597
3333971	17360406	17428727
3498114	17362856	13485282
340706	17365777	17783555
1980283	17366185	4050874
3053237	17367310	5943881
909102	17367424	171383
789966	17370168	11028246
2488228	17372183	18114820
1545801	17372223	17430091
3146212	17372277	17983489
557126	17372319	5734643
882274	17373374	7461206
2027236	17373410	17835810
975179	17373703	11948834
2980762	17374401	1874470
3441402	17374477	2740364
825574	17374753	937131
2858482	17374859	8830465
3039438	17374939	10704613
3449059	17376006	10899964
1277033	17376217	18226710
3143227	17376652	22640
3626497	17377267	18349948
3424991	17377734	17323452
1260259	17381084	9045757
2737012	17381322	1606628
84030	17381398	18611364
1593991	17382278	18662017
3615614	17382827	18404080
2471659	17383454	5950681
3254956	17384286	2693887
1593939	17386751	210842
3418349	17387220	1695943
1539476	17387502	16970991
3697351	17388005	18140729
2660384	17388569	5878573
3656508	17392661	5310765
533443	17394421	18688842
3561108	17398214	19233740
2898401	17399147	9102088
15108	17399370	19176623
1950446	17399521	16645403
3158243	17400642	19257113
2822984	17404796	5777801
3319386	17406146	19340711
2710274	17409611	1028326
3773784	17411580	4540172
936177	17411924	7480890
3768742	17412875	15721709
3793047	17413161	2659789
2642359	17417654	6642969
3468261	17418864	14984232
449602	17419057	19631760
447488	17419418	19537651
3821822	17422187	9930163
3563218	17422901	18616997
3768626	17423948	1276850
3803212	17425652	2364016
696004	17426884	11701504
904057	17427473	2698269
707424	17428395	1421770
1599856	17428468	632262
143704	17428895	9954058
841274	17429717	13504329
1747184	17429991	9671858
544433	17430706	9337923
2486612	17431723	5106872
38545	17431983	2504591
258571	17432153	14194030
1171574	17432348	14594998
1159111	17433097	14735507
1623894	17433609	15012982
762029	17433619	15015667
674113	17433864	15076190
555182	17434239	15181145
20868	17434247	15181145
1882316	17434253	15181145
2935486	17434691	1298267
278830	17434707	12772367
808811	17435038	6648896
1198884	17436101	15382644
817115	17437089	15765771
1133329	17437338	3022578
1148517	17437752	2253189
2110357	17438551	2059378
180939	17439155	6979834
1956094	17440232	4670624
1301535	17440250	16438135
2027236	17440428	16467600
2522091	17440803	13735453
1118153	17441174	13443581
1790020	17441566	16628430
2955782	17442224	3627544
3157738	17442698	2268301
649243	17443317	16644352
1321090	17443497	16869658
3263071	17443849	6136452
3333971	17444218	16964848
1537246	17444444	8142317
3050140	17444728	4844198
1851863	17445518	17060990
3270492	17445731	3351431
1273432	17447221	6628893
841049	17447435	149191
481220	17447769	747594
3456599	17450097	16111866
3038772	17450703	17610454
3344977	17451228	829857
613020	17452596	15989036
173896	17453517	4743231
3487824	17454650	17158306
3551668	17455261	7726925
3505739	17455483	266436
1351716	17456504	13641969
1488166	17457314	3720168
3237501	17457877	3957522
3534444	17460782	18225520
1898511	17461307	8570285
2593263	17463108	11355176
2865992	17464314	18484143
3531616	17464438	18434213
3535171	17466025	7318607
3673759	17466551	18771483
3422894	17468367	48554
3303857	17471307	18941630
1950446	17472673	214019
3386862	17473361	10955341
3653575	17473466	19061874
3168651	17474057	11478997
3563218	17474831	3345297
52525	17474847	13753546
3642289	17475822	7184429
1593991	17477348	19304557
3689119	17477584	19261553
3689416	17479871	1786411
3739681	17480772	3528358
3720731	17482449	19260105
598023	17483642	3442361
3441402	17484236	6222644
835149	17484836	19257586
3319386	17488945	18073509
975179	17491069	38157
1146966	17492032	7099785
3242247	17493536	19145471
190984	17493978	19256511
2769088	17494207	1555383
1307898	17494768	11210441
1377812	17494800	11185742
619366	17496896	12805593
397117	17496965	11682111
92835	17497653	13575607
706385	17497693	13772358
2481189	17497846	13782799
1167507	17498276	9124996
1063855	17498330	2038743
1980395	17498747	10718954
47196	17498787	14198323
2026794	17499489	14676907
1815304	17500008	14810219
973859	17500687	371717
1956274	17500751	10909068
2935486	17501007	14438523
2746782	17501404	8652148
3031415	17502210	8615825
2481869	17502523	2189188
1204142	17502931	13747383
1301535	17503402	7789689
2693700	17504145	16106348
882274	17504307	11557877
1732441	17504954	16258112
1349175	17507056	16597477
1978743	17508342	16654788
282934	17508498	13032653
3053237	17508939	5927424
132160	17509033	4656588
3022564	17509055	17012775
1826155	17509435	14370809
794633	17509809	11887384
942490	17510085	3956964
119103	17510237	16829192
103466	17510275	8752705
2614387	17510423	5423866
3158210	17511304	9020242
2520890	17511726	10078781
1097520	17511822	58602
3449059	17511996	17404412
1432713	17512136	14809169
320704	17512409	785806
3265292	17514703	17707357
3200646	17517132	17924138
557126	17517382	1028326
2197168	17517512	6977942
1107845	17519147	17923623
975179	17519489	14367370
189156	17521436	6428332
2593176	17521908	5548571
202251	17522522	17432334
1483944	17522730	17208725
1806899	17524051	18591849
190984	17524757	7811733
447488	17524849	10640830
3673011	17525378	6819075
3676779	17526262	17639888
1954452	17526344	18814453
1738425	17526528	17054844
3380159	17527293	17466661
3720511	17529364	17817060
3242247	17529438	18776111
2778101	17530587	1917572
3120652	17532811	5352170
3279728	17533056	19206909
677266	17534179	17483693
1547337	17534682	19336375
1750681	17534824	8612775
2610187	17535566	19277052
226677	17536216	18700174
3783162	17536387	17555132
3487824	17537658	2016093
3208667	17537740	19307603
3773417	17538247	14808174
1090307	17539358	6083652
611500	17540766	7386921
3679617	17540999	19007801
777159	17542374	19599193
3052151	17542528	19627041
3821822	17543353	17686364
1252147	17544333	19572727
841049	17546072	2423103
1790020	17547152	19738447
2642359	17547218	19782114
3720731	17549184	19856295
1260259	17549218	17828800
3319386	17549275	12288924
3563218	17549325	16446088
890677	17550214	10968315
703058	17550400	11368080
1599856	17552669	4028896
2515795	17552813	13305764
2584354	17554242	9965038
2332949	17554298	14317892
958475	17554967	460762
2373176	17555029	14511170
2026794	17555047	6650791
1321090	17555143	14763007
2033191	17555250	14810706
353347	17555378	14724054
506542	17555576	11878837
1090449	17555632	1241829
1071843	17556661	8340088
63308	17557923	3946769
2130652	17558554	2425279
856550	17558819	15966132
2027236	17559405	9852996
1246769	17559651	7854334
1856970	17560814	14954975
2737012	17561537	9389405
699460	17562917	1608058
609701	17563970	16925406
1351716	17564313	7116993
1427103	17564923	17100702
1622794	17565995	17241862
3123041	17566514	17296793
2187563	17567929	8628388
674113	17568059	14565927
1220816	17569295	8802832
53867	17569867	17340415
1763809	17572805	7963665
1256892	17573108	10331180
2486612	17573134	11528828
3238295	17574877	15846852
3416217	17575365	8923743
449602	17579756	14143795
1566487	17580607	11813062
762029	17581278	15265534
2471659	17581618	5377699
3487824	17582127	18849464
1758935	17582790	18898430
2809796	17582825	4609755
1920477	17582835	18517174
774659	17583099	817509
3158243	17583470	16980234
794633	17584405	19004574
1897000	17585128	12879216
173896	17587150	4190515
613020	17587528	17052762
2211594	17587601	19009933
2612025	17588592	19206562
1806899	17589510	19241388
2385623	17590148	16943885
38545	17590178	19337036
1790020	17590408	1169191
1432713	17590534	6271151
1277033	17591732	17465562
3561108	17591946	19357776
1898511	17592383	7305023
815017	17593392	3373279
817115	17593992	921140
3773784	17594772	7517981
3689119	17594888	1288008
1483944	17594998	19546241
3783162	17595535	6789947
975179	17595619	17287241
3642289	17596407	4232551
3657819	17596515	3774092
3793790	17597354	5629356
1732441	17597889	19535821
1840671	17598153	19656904
1652097	17599053	19469437
2056276	17599541	19524681
